# Timestamp: 2021-12-07 16:50:02.658498
thread_id,poster_id,poster_name,poster_image,last_replier_id,last_replier_name,last_replier_image,last_replied_date,date_posted,title,is_locked,is_sticky,replies,views
378256,95623,curiler,,88205,Alexander Ypsilantis,,2021-05-19 18:03:54+00:00,2021-05-15 12:35:57+00:00,Covid Distress: Feeling Abnormal in a Normalising Environment,False,False,2,232
377793,99372,strawberrywater,,99372,strawberrywater,,2021-05-16 22:42:31+00:00,2021-05-13 17:30:59+00:00,What causes severe depression during this pandemic?,False,False,11,242
370623,93070,jajingna,/forum/data/avatars/s/93/93070.jpg?1596458252,87186,Purpleplum,,2021-05-13 19:29:53+00:00,2021-04-15 14:44:38+00:00,Hygiene Theater,False,False,2,189
377805,88205,Alexander Ypsilantis,,88205,Alexander Ypsilantis,,2021-05-13 18:37:33+00:00,2021-05-13 18:33:48+00:00,Israel-ZERO deaths from COVID yesterday.,False,False,1,172
376527,82196,LizBo,/forum/data/avatars/s/82/82196.jpg?1562034041,99535,Signofthetimes,/forum/data/avatars/s/99/99535.jpg?1636186496,2021-05-13 08:27:02+00:00,2021-05-08 19:07:11+00:00,Showing signs of Covid19,False,False,20,361
376554,28760,karl7,,37189,natalie,,2021-05-12 22:56:49+00:00,2021-05-08 20:22:53+00:00,what constructive things are you doing during lockdown,False,False,13,230
377607,88205,Alexander Ypsilantis,,17289,Lone_wanderer,/forum/data/avatars/s/17/17289.jpg?1577345832,2021-05-12 22:09:54+00:00,2021-05-12 22:06:34+00:00,COVID Variant data,False,False,1,169
377545,102063,Reddspark841,,87186,Purpleplum,,2021-05-12 19:19:57+00:00,2021-05-12 18:35:26+00:00,Covid ruined my life,False,False,1,189
291839,87186,Purpleplum,,0,Snowman12,,2021-05-12 10:10:09+00:00,2020-06-04 23:26:47+00:00,COVID made things more apparent,False,False,12,490
377433,88205,Alexander Ypsilantis,,98704,CabbageMama,,2021-05-12 02:32:18+00:00,2021-05-12 02:00:40+00:00,Pfizer vaccine effective against new strains of Coronavirus.,False,False,4,175
377367,50015,Tommo1234,,24991,Fairy Lucretia,/forum/data/avatars/s/24/24991.jpg?1615492390,2021-05-11 23:42:02+00:00,2021-05-11 22:11:33+00:00,COVID has made Agoraphobia come back,False,False,1,239
342264,79206,Flawless,,101962,G8trluv,,2021-05-11 01:28:07+00:00,2020-12-24 19:55:59+00:00,Coronavirus recovery,False,False,7,334
375584,93070,jajingna,/forum/data/avatars/s/93/93070.jpg?1596458252,99065,Moonlight_Day,/forum/data/avatars/s/99/99065.jpg?1623958217,2021-05-10 21:07:44+00:00,2021-05-04 18:14:39+00:00,"In June 2020, 40% of American adults reported struggling with mental health or substance use",False,False,5,188
376833,99065,Moonlight_Day,/forum/data/avatars/s/99/99065.jpg?1623958217,99065,Moonlight_Day,/forum/data/avatars/s/99/99065.jpg?1623958217,2021-05-10 00:05:24+00:00,2021-05-09 23:27:51+00:00,Facts on covid vaccine,False,False,5,326
364960,15743,littledogs,,87329,Until,/forum/data/avatars/s/87/87329.jpg?1626453713,2021-05-08 23:22:25+00:00,2021-03-22 17:49:14+00:00,I know everyone is getting AZ jab,False,False,45,1000
376317,54300,saynow,,51586,tartan extreme,/forum/data/avatars/s/51/51586.jpg?1620420564,2021-05-08 14:43:14+00:00,2021-05-07 22:08:36+00:00,good news about second dose az vaccine,False,False,3,215
373122,37189,natalie,,45459,Pollypop,,2021-05-06 14:15:28+00:00,2021-04-25 10:48:23+00:00,Requests for Social Distancing to be Abolished in June -should be earlier than that!,False,False,25,776
363365,51848,Jonathan1990,,91381,turnitoffandonagain_again,,2021-05-05 05:28:43+00:00,2021-03-17 04:35:53+00:00,Remembering What You Did The Week Covid-19 Took Over Your Country,False,False,19,546
364980,69164,Topcat,/forum/data/avatars/s/69/69164.jpg?1587540723,51848,Jonathan1990,,2021-05-04 05:03:03+00:00,2021-03-22 19:01:06+00:00,So sick of this,False,False,33,948
374964,84486,Fern,/forum/data/avatars/s/84/84486.jpg?1580004657,77858,babyblue22,/forum/data/avatars/s/77/77858.jpg?1589586721,2021-05-03 23:41:56+00:00,2021-05-02 00:51:46+00:00,Anyone in Eire been vaccinated yet?,False,False,5,182
370408,37189,natalie,,88205,Alexander Ypsilantis,,2021-05-02 17:10:02+00:00,2021-04-14 18:36:08+00:00,Challenged!!,False,False,8,251
339877,67933,Phil10,,101628,carlita,/forum/data/avatars/s/101/101628.jpg?1635062452,2021-05-02 10:25:08+00:00,2020-12-15 13:41:02+00:00,Covid worry,False,False,76,2000
368417,96198,ChinaJewel,,101628,carlita,/forum/data/avatars/s/101/101628.jpg?1635062452,2021-04-30 03:56:40+00:00,2021-04-06 15:49:14+00:00,People not keep social distence,False,False,12,377
368614,67933,Phil10,,96805,Vampire333,,2021-04-28 15:26:19+00:00,2021-04-07 01:28:08+00:00,COVID 19 chat online not allowed?,False,False,7,525
371452,15743,littledogs,,91381,turnitoffandonagain_again,,2021-04-27 16:59:37+00:00,2021-04-18 12:25:37+00:00,More vaccine worry.,False,False,15,518
348933,37189,natalie,,37189,natalie,,2021-04-27 11:38:50+00:00,2021-01-19 23:59:42+00:00,Very Well,False,False,29,738
370697,96491,SeekRelief,,101450,2Much2Feel,,2021-04-26 04:26:24+00:00,2021-04-15 22:11:58+00:00,Does anybody force nap to kill time?,False,False,7,373
372174,0,Snowman12,,100567,fragrant_violet,/forum/data/avatars/s/100/100567.jpg?1631514088,2021-04-23 07:44:38+00:00,2021-04-21 17:58:01+00:00,another variant with 34 mutations!!,False,False,10,236
372039,88205,Alexander Ypsilantis,,77858,babyblue22,/forum/data/avatars/s/77/77858.jpg?1589586721,2021-04-22 04:14:09+00:00,2021-04-21 01:16:30+00:00,COVID vaccination effort in USA looks promising.,False,False,1,304
368019,100763,MysteriousTimes,,100879,Empish,/forum/data/avatars/s/100/100879.jpg?1635875679,2021-04-16 20:20:22+00:00,2021-04-04 22:26:37+00:00,Breakdown in relationship due to Covid,False,False,2,285
370394,54300,saynow,,54300,saynow,,2021-04-16 12:37:08+00:00,2021-04-14 18:21:52+00:00,i am 31 y o,False,False,6,196
363240,100120,heyeveryone123,,88205,Alexander Ypsilantis,,2021-04-10 02:26:30+00:00,2021-03-16 21:54:27+00:00,Covid-19 anxieties and OCD,False,False,3,331
368780,0,Snowman12,,24991,Fairy Lucretia,/forum/data/avatars/s/24/24991.jpg?1615492390,2021-04-08 00:33:48+00:00,2021-04-07 20:35:06+00:00,Anyone lost friends due to pandemic?,False,False,1,292
368008,54300,saynow,,51393,Linda1989,/forum/data/avatars/s/51/51393.jpg?1601951846,2021-04-06 01:24:47+00:00,2021-04-04 20:43:36+00:00,new 5 m vaccinated with the second dose today,False,False,1,207
365811,37189,natalie,,100763,MysteriousTimes,,2021-04-05 20:42:42+00:00,2021-03-25 19:31:41+00:00,Voted for Extension!!,False,False,8,334
366032,37189,natalie,,37189,natalie,,2021-04-04 18:04:45+00:00,2021-03-26 18:04:40+00:00,"Normal?   I'll be the judge of that, cynically!",False,False,6,263
354370,37189,natalie,,100567,fragrant_violet,/forum/data/avatars/s/100/100567.jpg?1631514088,2021-04-04 08:59:31+00:00,2021-02-10 23:49:13+00:00,permanent lockdown?   oh no they don't!!!,False,False,9,338
367586,37189,natalie,,0,Hillman hunter,,2021-04-02 20:52:12+00:00,2021-04-02 20:24:58+00:00,Lockdown 4??,False,False,2,216
367054,100099,Solipsism,,62468,Ghost_Owl,/forum/data/avatars/s/62/62468.jpg?1580290524,2021-03-31 09:04:22+00:00,2021-03-31 06:41:24+00:00,Vaccine,False,False,1,181
366679,24991,Fairy Lucretia,/forum/data/avatars/s/24/24991.jpg?1615492390,87989,JessisMe,/forum/data/avatars/s/87/87989.jpg?1582818928,2021-03-29 21:25:26+00:00,2021-03-29 17:13:38+00:00,was tested today x,False,False,3,232
366624,37189,natalie,,87186,Purpleplum,,2021-03-29 19:21:24+00:00,2021-03-29 10:27:47+00:00,Home working???!,False,False,7,331
363137,37189,natalie,,37189,natalie,,2021-03-28 18:04:26+00:00,2021-03-16 09:26:03+00:00,June!,False,False,8,303
366227,100525,Jess1087,,100525,Jess1087,,2021-03-28 13:58:45+00:00,2021-03-27 16:31:14+00:00,Acrophobia and depression caused by Pandemic,False,False,2,186
361422,0,Snowman12,,88205,Alexander Ypsilantis,,2021-03-25 14:36:54+00:00,2021-03-10 00:04:19+00:00,Another Surge?  ..will it ever end?,False,False,45,1000
365061,87383,wraziel,/forum/data/avatars/s/87/87383.jpg?1593922127,93070,jajingna,/forum/data/avatars/s/93/93070.jpg?1596458252,2021-03-24 12:42:39+00:00,2021-03-22 23:33:09+00:00,My family doesn't want to get vaccine,False,False,18,549
363919,0,Snowman12,,86605,SunnyDaze,,2021-03-22 17:30:53+00:00,2021-03-19 12:29:13+00:00,when do I get immunity?,False,False,13,313
364592,86708,Rach05,,88205,Alexander Ypsilantis,,2021-03-22 00:49:50+00:00,2021-03-21 14:04:50+00:00,2nd dose Pfizer vaccines,False,False,2,204
345783,58832,corta,,100224,Me too,,2021-03-21 03:55:32+00:00,2021-01-06 17:34:09+00:00,Real thought-broadcasting,False,False,26,524
362247,74859,guitar1991,,97317,jointhedots,,2021-03-21 00:44:30+00:00,2021-03-12 22:19:06+00:00,Covid vaccine request,False,False,9,509
363013,100095,bbb24,,88205,Alexander Ypsilantis,,2021-03-15 22:55:12+00:00,2021-03-15 22:37:30+00:00,2020,False,False,2,166
359923,80877,MissPink,/forum/data/avatars/s/80/80877.jpg?1603407439,0,Deleted member 98264,,2021-03-15 15:33:11+00:00,2021-03-04 00:43:40+00:00,COVID Jab,False,False,37,858
362483,54300,saynow,,0,Hillman hunter,,2021-03-15 13:35:21+00:00,2021-03-13 22:53:35+00:00,how is second dose astrazenica vaccine ??,False,False,6,294
360643,82982,Pink,,82982,Pink,,2021-03-13 12:28:02+00:00,2021-03-06 22:04:51+00:00,Booked my vaccination,False,False,13,373
361994,88205,Alexander Ypsilantis,,88205,Alexander Ypsilantis,,2021-03-12 16:49:52+00:00,2021-03-12 00:26:44+00:00,Israel data shows Pfizer vaccine very effective,False,False,1,239
361522,0,Snowman12,,81244,hicks,/forum/data/avatars/s/81/81244.jpg?1557925230,2021-03-12 10:34:26+00:00,2021-03-10 11:08:15+00:00,feeling 'spaced out' after jab?,False,False,3,270
351460,62301,NWiddi,/forum/data/avatars/s/62/62301.jpg?1582983550,18243,midnightphoenix,/forum/data/avatars/s/18/18243.jpg?1588324691,2021-03-10 15:08:08+00:00,2021-01-30 12:32:55+00:00,Uncle died from Covid.,False,False,36,850
350319,37189,natalie,,37189,natalie,,2021-03-09 21:52:34+00:00,2021-01-25 15:01:36+00:00,PM - To Look At Releasing Some Restrictions in February,False,False,28,738
361141,99835,Mariotti20,,88205,Alexander Ypsilantis,,2021-03-09 18:00:54+00:00,2021-03-08 23:13:53+00:00,How Covid-19 Has affected my OCD/Bi-polar,False,False,3,264
361202,54300,saynow,,88205,Alexander Ypsilantis,,2021-03-09 04:32:14+00:00,2021-03-09 02:23:23+00:00,how to know ?,False,False,1,167
360650,54300,saynow,,88205,Alexander Ypsilantis,,2021-03-07 18:38:25+00:00,2021-03-06 22:42:41+00:00,should i take my usual meds after?,False,False,5,224
360069,99590,Georgia82,,88205,Alexander Ypsilantis,,2021-03-06 00:59:42+00:00,2021-03-04 14:25:55+00:00,Relapse after vaccine,False,False,9,270
357993,99367,Crown,,97075,Jolly,/forum/data/avatars/s/97/97075.jpg?1619961378,2021-03-04 19:55:37+00:00,2021-02-24 01:20:59+00:00,Miraculous recovery in severe depression following COVID vaccine.,False,False,43,908
359579,15743,littledogs,,99032,candycane,,2021-03-04 04:01:56+00:00,2021-03-02 20:32:56+00:00,Vaccine appointment,False,False,17,425
356148,37189,natalie,,67933,Phil10,,2021-03-01 01:38:25+00:00,2021-02-17 20:58:28+00:00,Vaccination Passports??,False,False,4,273
358614,38892,dubblemonkey,/forum/data/avatars/s/38/38892.jpg?1552569970,92921,ManDss,,2021-02-26 17:34:32+00:00,2021-02-26 12:35:36+00:00,is opposing covid 19 opinion completely disregarded?,False,False,4,365
354555,67933,Phil10,,88818,Book addict,/forum/data/avatars/s/88/88818.jpg?1584924591,2021-02-26 13:29:18+00:00,2021-02-11 19:47:35+00:00,Worried I can never work or travel?,False,False,74,1000
354679,97147,IthinkIfeel,,0,Snowman12,,2021-02-25 18:26:03+00:00,2021-02-12 05:57:22+00:00,Covid isolation,False,False,2,219
355525,81026,LadyDomino,,88205,Alexander Ypsilantis,,2021-02-24 20:30:06+00:00,2021-02-15 12:23:11+00:00,Phase 2 Vacconations - England,False,False,11,341
357943,37189,natalie,,97423,JeanPierre,,2021-02-24 00:48:20+00:00,2021-02-23 22:15:34+00:00,Vaccination - Companies who might  reject -   Ban,False,False,3,271
356814,0,Deleted member 96813,,0,Snowman12,,2021-02-23 15:49:02+00:00,2021-02-20 00:56:30+00:00,"Anyone else feel exhausted being inside, outdoors, alone and with people?",False,False,4,258
356195,37189,natalie,,69164,Topcat,/forum/data/avatars/s/69/69164.jpg?1587540723,2021-02-22 20:10:19+00:00,2021-02-17 23:53:19+00:00,Work - July???!,False,False,4,189
357264,99286,Envyzor,,95767,Tam,,2021-02-22 00:08:49+00:00,2021-02-21 21:01:52+00:00,Homesick in the opposite meaning,False,False,3,153
355190,0,Deleted member 96813,,88205,Alexander Ypsilantis,,2021-02-21 18:33:21+00:00,2021-02-14 01:21:37+00:00,The world a year from now and onwards,False,False,16,489
354500,0,Snowman12,,0,Deleted member 96813,,2021-02-20 01:15:54+00:00,2021-02-11 15:24:00+00:00,Effects of Isolation on your MH conditions?,False,False,32,882
316519,93070,jajingna,/forum/data/avatars/s/93/93070.jpg?1596458252,93070,jajingna,/forum/data/avatars/s/93/93070.jpg?1596458252,2021-02-18 14:38:43+00:00,2020-09-09 22:25:58+00:00,Library re-opened here,False,False,7,219
355415,93070,jajingna,/forum/data/avatars/s/93/93070.jpg?1596458252,93070,jajingna,/forum/data/avatars/s/93/93070.jpg?1596458252,2021-02-18 14:32:52+00:00,2021-02-14 23:18:24+00:00,Level 5 here in Newfoundland,False,False,5,167
348617,67933,Phil10,,82255,Zoe1,,2021-02-18 03:26:27+00:00,2021-01-18 22:01:13+00:00,Threatened with sack at work due to mask issue,False,False,23,739
355940,89447,Headingtothelight,,62468,Ghost_Owl,/forum/data/avatars/s/62/62468.jpg?1580290524,2021-02-17 06:26:50+00:00,2021-02-17 04:24:24+00:00,Vaccinations and bill gates,False,False,3,151
355655,99032,candycane,,87186,Purpleplum,,2021-02-15 23:45:18+00:00,2021-02-15 22:41:17+00:00,Coping With COVID-19,False,False,1,201
355342,37189,natalie,,37189,natalie,,2021-02-14 22:09:17+00:00,2021-02-14 16:34:11+00:00,Once vulnerable have been vaccinated - restrictions must go,False,False,3,270
314029,83095,wollie,/forum/data/avatars/s/83/83095.jpg?1572176099,99599,Bluejay7500,/forum/data/avatars/s/99/99599.jpg?1632068429,2021-02-14 14:48:24+00:00,2020-08-29 21:06:16+00:00,People not wearing masks,False,False,64,2000
354742,70052,Helen1960,,88205,Alexander Ypsilantis,,2021-02-13 01:47:53+00:00,2021-02-12 13:39:30+00:00,Covid has ruined my mental health,False,False,7,392
354604,83953,Snowshoes68,,87989,JessisMe,/forum/data/avatars/s/87/87989.jpg?1582818928,2021-02-12 01:26:27+00:00,2021-02-11 23:03:48+00:00,Sad my friends never reach out,False,False,2,187
352353,89614,Shay94,,89614,Shay94,,2021-02-11 08:54:53+00:00,2021-02-03 10:01:35+00:00,COVID and WA bushfires :(,False,False,13,348
354129,95523,wasteman420,,61509,goodgollymiss,,2021-02-11 05:20:12+00:00,2021-02-09 23:10:19+00:00,idk how i'm gonna come back from this past year,False,False,10,295
354144,98820,JohnDoe11,,88205,Alexander Ypsilantis,,2021-02-10 17:36:30+00:00,2021-02-10 00:27:28+00:00,Highly anxious about being infected,False,False,3,259
354083,88205,Alexander Ypsilantis,,88205,Alexander Ypsilantis,,2021-02-10 17:32:01+00:00,2021-02-09 18:12:04+00:00,Got second COVID vaccination yesterday.,False,False,6,306
354245,98465,Coolcuk,/forum/data/avatars/s/98/98465.jpg?1612168002,93478,AlwaysinCrown,/forum/data/avatars/s/93/93478.jpg?1634466607,2021-02-10 15:06:19+00:00,2021-02-10 14:48:38+00:00,Freedom,False,False,1,126
354221,37189,natalie,,98465,Coolcuk,/forum/data/avatars/s/98/98465.jpg?1612168002,2021-02-10 14:34:52+00:00,2021-02-10 11:25:12+00:00,Ventures To Open by 22nd February?,False,False,2,161
353712,98465,Coolcuk,/forum/data/avatars/s/98/98465.jpg?1612168002,81244,hicks,/forum/data/avatars/s/81/81244.jpg?1557925230,2021-02-09 21:44:35+00:00,2021-02-08 08:10:36+00:00,Social Distancing is Population Control,False,False,18,449
353740,93619,one light,/forum/data/avatars/s/93/93619.jpg?1604230097,87186,Purpleplum,,2021-02-09 20:47:27+00:00,2021-02-08 11:48:49+00:00,have you or someone you know had the jab and how are you....,False,False,19,497
353739,67933,Phil10,,88205,Alexander Ypsilantis,,2021-02-09 18:17:02+00:00,2021-02-08 11:43:46+00:00,Sacked if you refuse the jab?,False,False,8,321
353588,51848,Jonathan1990,,81026,LadyDomino,,2021-02-09 11:57:16+00:00,2021-02-07 22:44:48+00:00,Boris Johnson's Roadmap Out Of Covid To Come Out On 22nd February,False,False,5,278
352959,91859,boffin1252,,98465,Coolcuk,/forum/data/avatars/s/98/98465.jpg?1612168002,2021-02-08 08:45:17+00:00,2021-02-05 13:28:05+00:00,Restrictions driving me insane,False,False,8,262
338714,67933,Phil10,,70362,Mary26,,2021-02-07 23:07:53+00:00,2020-12-10 22:27:51+00:00,People on forums wanting to mandate vaccines,False,False,144,4000
331029,87065,Hello513,/forum/data/avatars/s/87/87065.jpg?1622757835,98632,Little_Miss_Redhead,,2021-02-05 17:58:41+00:00,2020-11-12 08:21:30+00:00,So does any one else find many bussiness are secretly flouting the restrictions?,False,False,64,1000
308441,51848,Jonathan1990,,98550,Imamess93,,2021-02-03 20:05:54+00:00,2020-08-09 07:50:22+00:00,My Exemption From Face Masks And Everywhere Where It's Now Mandatory In The UK,False,False,46,2000
349440,83567,Zackthemaniac,/forum/data/avatars/s/83/83567.jpg?1583717147,51393,Linda1989,/forum/data/avatars/s/51/51393.jpg?1601951846,2021-02-02 13:10:59+00:00,2021-01-21 14:53:07+00:00,My mom has tested positive for covid,False,False,14,423
351540,98410,mrsportsguy,,88205,Alexander Ypsilantis,,2021-02-01 06:19:53+00:00,2021-01-30 23:43:50+00:00,New here! Would love some tips on how to navigate Health OCD and the ever long pandemic. Every day seems debilitating to continue to think about it.,False,False,4,214
351431,98389,hedwig17,,45459,Pollypop,,2021-01-31 02:31:38+00:00,2021-01-30 08:34:01+00:00,Key worker anxiety and guilt,False,False,5,242
351206,37189,natalie,,37189,natalie,,2021-01-29 12:18:19+00:00,2021-01-29 11:17:00+00:00,"Commenting on Articles back via a Daily late af ternoon, bu ton line, newspaper/my comments",False,False,2,195
343992,97239,crochetlife27,,97116,Dagoon,,2021-01-29 08:52:18+00:00,2020-12-31 00:57:12+00:00,First post. I'm lost and looking for advice.,False,False,3,263
349087,84621,Janedoe543,,95719,Debaura500,,2021-01-27 23:18:31+00:00,2021-01-20 15:29:36+00:00,Going insane,False,False,18,591
350612,98269,GarbageMan21,,96976,Talula67,/forum/data/avatars/s/96/96976.jpg?1636187354,2021-01-27 19:35:43+00:00,2021-01-26 21:36:49+00:00,I am still suffering from the lingering effects of Covid.,False,False,4,237
350680,30883,MoonShade,,88205,Alexander Ypsilantis,,2021-01-27 19:25:00+00:00,2021-01-27 00:56:02+00:00,Covid-19 and isolation and bigotry,False,False,2,223
350684,98269,GarbageMan21,,18243,midnightphoenix,/forum/data/avatars/s/18/18243.jpg?1588324691,2021-01-27 12:03:07+00:00,2021-01-27 01:16:27+00:00,Covid19.,False,False,3,173
341206,67933,Phil10,,0,Deleted member 96847,,2021-01-26 12:58:35+00:00,2020-12-20 23:39:02+00:00,Covid stain worry UK,False,False,24,1000
350338,85718,aisha23,,37189,natalie,,2021-01-25 19:10:42+00:00,2021-01-25 17:18:24+00:00,anxious about when covid ends..,False,False,2,242
347698,37189,natalie,,0,Deleted member 96847,,2021-01-25 11:21:00+00:00,2021-01-14 20:13:54+00:00,Restrict ions/tougher measures until Autumn!!!,False,False,22,575
350011,76074,Ineedhelp2921,/forum/data/avatars/s/76/76074.jpg?1601310339,95786,PurplePrinny80s,/forum/data/avatars/s/95/95786.jpg?1605189797,2021-01-24 02:28:09+00:00,2021-01-24 02:16:21+00:00,Is this another year gone?,False,False,1,166
349620,92037,Tom2020,,93619,one light,/forum/data/avatars/s/93/93619.jpg?1604230097,2021-01-22 19:33:09+00:00,2021-01-22 14:59:34+00:00,"Question for people that had Covid-19, but recovered: Did you experience after effects?",False,False,2,250
349348,37022,fazza,/forum/data/avatars/s/37/37022.jpg?1547847093,37022,fazza,/forum/data/avatars/s/37/37022.jpg?1547847093,2021-01-22 03:58:57+00:00,2021-01-21 02:46:00+00:00,Positive antibody result,False,False,2,157
339810,67693,brightyellow,,67693,brightyellow,,2021-01-22 02:44:09+00:00,2020-12-15 08:19:29+00:00,Unnecessary Anxiety Caused by COVID-19,False,False,15,649
348852,88205,Alexander Ypsilantis,,96496,OmniscientNihilist,/forum/data/avatars/s/96/96496.jpg?1609559008,2021-01-21 05:56:50+00:00,2021-01-19 18:52:29+00:00,Got my first vaccination shot yesterday.,False,False,10,311
346688,69164,Topcat,/forum/data/avatars/s/69/69164.jpg?1587540723,97906,Lookoutforhope,,2021-01-19 18:39:02+00:00,2021-01-10 12:58:40+00:00,Not coping with this new lockdown very well,False,False,27,817
348402,88205,Alexander Ypsilantis,,88205,Alexander Ypsilantis,,2021-01-18 13:49:37+00:00,2021-01-17 19:51:38+00:00,OCD compulsions you do because of COVID?,False,False,6,254
347224,86708,Rach05,,97750,Aleem,,2021-01-18 13:36:28+00:00,2021-01-13 00:16:37+00:00,I am so scared now...,False,False,14,425
348328,80447,Kenza,,0,Deleted member 94230,,2021-01-18 05:57:14+00:00,2021-01-17 09:08:54+00:00,Lockdown and hypomania,False,False,1,172
348235,97882,WanderB,,88205,Alexander Ypsilantis,,2021-01-17 00:26:18+00:00,2021-01-16 21:39:02+00:00,Completely alone.,False,False,4,230
347784,88205,Alexander Ypsilantis,,88205,Alexander Ypsilantis,,2021-01-15 16:45:18+00:00,2021-01-15 01:35:56+00:00,Getting my first COVID Vaccination shot on Monday.,False,False,2,227
347761,67933,Phil10,,67933,Phil10,,2021-01-15 01:51:29+00:00,2021-01-14 23:31:43+00:00,Worried I will never get abroad again?,False,False,2,207
345763,37189,natalie,,97317,jointhedots,,2021-01-14 01:44:41+00:00,2021-01-06 15:22:04+00:00,Mask Senario - near panick attack!,False,False,6,251
344182,37189,natalie,,97317,jointhedots,,2021-01-14 01:10:10+00:00,2020-12-31 20:28:01+00:00,"Timeframe for Ter 4 London, and surrounding counties",False,False,10,216
347178,50278,invisible2014,,50278,invisible2014,,2021-01-13 21:03:50+00:00,2021-01-12 20:26:38+00:00,Fed up of being fussed around and not given space,False,False,2,189
346737,67933,Phil10,,67933,Phil10,,2021-01-13 03:21:26+00:00,2021-01-10 19:56:53+00:00,Feeling quite low today,False,False,7,238
346552,86708,Rach05,,82255,Zoe1,,2021-01-13 03:05:02+00:00,2021-01-09 22:09:24+00:00,Covid vaccine,False,False,9,431
346748,97374,Doeforshow,,97374,Doeforshow,,2021-01-12 06:59:06+00:00,2021-01-10 20:12:58+00:00,Pandemic anger.,False,False,4,236
346988,90841,Ydoc2012,,90841,Ydoc2012,,2021-01-11 23:13:21+00:00,2021-01-11 22:46:23+00:00,Pandemic frustration,False,False,3,214
346942,37189,natalie,,18243,midnightphoenix,/forum/data/avatars/s/18/18243.jpg?1588324691,2021-01-11 21:09:11+00:00,2021-01-11 19:56:25+00:00,Restrictions - Horray!,False,False,1,188
337835,89421,vc2009,,88205,Alexander Ypsilantis,,2021-01-11 05:20:09+00:00,2020-12-07 15:33:00+00:00,I think My turn has come! Can't smell well.,False,False,19,643
345977,0,Deleted member 96847,,0,Deleted member 96847,,2021-01-08 01:58:32+00:00,2021-01-07 14:48:55+00:00,One rule for joe bloggs one rule for the establishment,False,False,2,201
345652,76074,Ineedhelp2921,/forum/data/avatars/s/76/76074.jpg?1601310339,76074,Ineedhelp2921,/forum/data/avatars/s/76/76074.jpg?1601310339,2021-01-06 22:55:03+00:00,2021-01-06 01:22:38+00:00,I didn't think it bothered me,False,False,5,190
345718,37189,natalie,,37189,natalie,,2021-01-06 22:11:33+00:00,2021-01-06 09:17:45+00:00,LAW??!!,False,False,5,203
345505,37205,english rose,,97030,Barny67,/forum/data/avatars/s/97/97030.jpg?1610399066,2021-01-06 13:31:49+00:00,2021-01-05 11:51:38+00:00,Triggering anticipated,False,False,12,258
345610,89935,Leedslondon,,89935,Leedslondon,,2021-01-05 22:52:04+00:00,2021-01-05 22:03:13+00:00,Feeling of unable to manage,False,False,8,237
345452,51848,Jonathan1990,,85718,aisha23,,2021-01-05 18:44:49+00:00,2021-01-05 03:54:32+00:00,UK Covid Threat Level System Explained,False,False,1,220
345323,37189,natalie,,0,Deleted member 96847,,2021-01-05 18:03:31+00:00,2021-01-04 19:32:41+00:00,Tier 5 - oh no they don't!!!/To keep mentally well,False,False,15,549
326112,37189,natalie,,37189,natalie,,2021-01-05 14:14:13+00:00,2020-10-23 11:52:47+00:00,Restrictions,False,False,21,755
343924,24991,Fairy Lucretia,/forum/data/avatars/s/24/24991.jpg?1615492390,0,Deleted member 96847,,2021-01-05 11:40:20+00:00,2020-12-30 20:28:31+00:00,is birmingham in tier 4?,False,False,3,217
344966,69164,Topcat,/forum/data/avatars/s/69/69164.jpg?1587540723,97030,Barny67,/forum/data/avatars/s/97/97030.jpg?1610399066,2021-01-04 21:55:49+00:00,2021-01-03 13:37:22+00:00,"Help, starting to feel trapped and stir crazy",False,False,5,273
345343,51393,Linda1989,/forum/data/avatars/s/51/51393.jpg?1601951846,87186,Purpleplum,,2021-01-04 20:59:19+00:00,2021-01-04 20:49:35+00:00,My mom was tested positive for covid,False,False,6,226
345221,37189,natalie,,37189,natalie,,2021-01-04 11:23:26+00:00,2021-01-04 10:21:52+00:00,"Mental Health wants  to be discussed with PM, couldn't remember the ""visitor's ""name",False,False,1,216
344488,37189,natalie,,37189,natalie,,2021-01-03 16:55:30+00:00,2021-01-01 22:36:58+00:00,"Pubs and Restaurants Can Open, this year!!",False,False,11,300
343938,97231,Gardening20,,97231,Gardening20,,2020-12-31 20:44:59+00:00,2020-12-30 21:13:42+00:00,Support bubbles for anxiety?!,False,False,4,297
340911,37189,natalie,,87186,Purpleplum,,2020-12-30 22:16:39+00:00,2020-12-19 18:43:40+00:00,Tier 4,False,False,16,531
342516,37189,natalie,,37189,natalie,,2020-12-28 11:32:34+00:00,2020-12-25 23:18:17+00:00,Third National Lockdown!!!  Oh no he doesn't!,False,False,20,729
342926,93086,Tragically_,,88205,Alexander Ypsilantis,,2020-12-27 22:13:56+00:00,2020-12-27 09:35:11+00:00,3rd lockdown for shitsrael,False,False,1,192
336845,96288,wheat,,88205,Alexander Ypsilantis,,2020-12-25 20:19:57+00:00,2020-12-03 20:54:20+00:00,Extremely Upset At People Who Don't Follow The Rules And Get Others Sick - I have The Virus Now Sadly,False,False,40,1000
341481,80094,Ana,,87186,Purpleplum,,2020-12-25 02:54:25+00:00,2020-12-21 18:57:55+00:00,Withdrawal mode since mid covid pandemic,False,False,2,246
